idNum,invitationId,sekerID,device,useragent,startTime,endTime,totime,crq,clq,stat,tnay,q1,q2,q3,q4,q5_1,q5_2,q5_3,q5_4,q5_5,q5_6,q5_7,q5_8,q5_9,q5_10,q5_11,q5_12,q5_13,q6,q7_1,q7_2,q7_3,q7_4,q7_5,q8,q9,q10_1,q10_2,q10_3,q10_4,q10_5,q10_6,q10_tv6,q11,q12,q13,q14,userId,sex,byear,fstat,kids,rel,relid,nafa,ses,edu,osek,cbor,cborfa,cborma,alyayear,ykid,okid,svote,vote2022
1147,120945853,422734,2,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) SamsungBrowser/28.0 Chrome/130.0.0.0 Mobile Safari/537.36",6/23/2025 10:23:04 am,,,0,0,4,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,156367,2,1991,2,3,1,3,4,5,7,5,IL,IL,IL,0,2021,2014,1,3
1148,120956293,422736,1,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/137.0.0.0 Safari/537.36",6/23/2025 10:24:21 am,6/23/2025 10:36:57 am,756,19,0,1,1,1,3,3,1,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,2,3,1,0,0,0,0,0,,4,3,1,3,335894,2,1977,2,3,1,1,5,5,8,12,IL,HU,IL,1950,2016,2009,3,11
1149,120962403,422722,2,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) SamsungBrowser/28.0 Chrome/130.0.0.0 Mobile Safari/537.36",6/23/2025 10:26:07 am,,,1,0,2,1,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,350067,1,2003,1,0,1,1,3,4,5,2,IL,AR,IL,2002,0,0,4,2
1150,120963323,422732,2,"Mozilla/5.0 (iPhone; CPU iPhone OS 16_6_0 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) CriOS/137.0.7151.107 Mobile/15E148 Safari/604.1",6/23/2025 10:26:24 am,,,1,0,2,1,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,318262,2,2002,1,0,1,1,5,6,10,3,IL,IL,FR,0,0,0,3,4
1151,120962654,422724,2,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_5_0 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) CriOS/137.0.7151.107 Mobile/15E148 Safari/604.1",6/23/2025 10:26:46 am,6/23/2025 10:30:17 am,211,14,0,1,1,1,3,3,2,0,1,1,1,0,0,0,0,0,0,0,0,0,3,0,1,0,0,1,2,3,1,0,0,0,0,0,,4,1,2,4,109056,1,1993,2,1,1,3,6,3,9,5,IL,IL,IL,0,2024,2024,0,15
1152,120956151,422735,2,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) SamsungBrowser/28.0 Chrome/130.0.0.0 Mobile Safari/537.36",6/23/2025 10:26:53 am,6/23/2025 10:35:10 am,497,14,0,1,1,2,4,1,2,0,1,1,1,0,0,0,0,0,0,0,0,0,3,1,1,0,0,0,2,3,1,0,0,0,0,1,יד2,3,1,5,2,181542,2,1984,2,1,1,1,5,3,7,5,UA,RU,UA,1990,2019,2019,4,11
1153,120963218,422732,2,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) SamsungBrowser/28.0 Chrome/130.0.0.0 Mobile Safari/537.36",6/23/2025 10:27:14 am,6/23/2025 10:30:29 am,195,14,0,1,1,2,4,1,1,0,0,0,0,0,1,0,0,0,0,0,1,1,3,0,0,0,0,1,2,3,0,0,1,0,0,0,,2,1,3,4,205944,2,2004,1,0,1,3,4,6,5,5,IL,IR,IR,1970,1953,0,1,3
1154,120962670,422724,2,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_3_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.3.1 Mobile/15E148 Safari/604.1",6/23/2025 10:27:19 am,6/23/2025 10:29:09 am,110,14,0,1,1,2,4,1,2,0,1,1,1,0,0,0,0,0,0,0,0,0,5,1,1,0,0,0,3,1,1,0,0,0,0,0,,1,2,2,4,196314,1,1995,2,0,1,1,3,2,9,5,IL,IL,IL,0,0,0,2,4
1155,120954656,422732,2,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/137.0.0.0 Mobile Safari/537.36",6/23/2025 10:28:02 am,6/23/2025 10:31:06 am,184,14,0,1,1,2,4,1,2,0,1,0,0,0,1,0,0,0,0,0,0,1,4,0,1,0,0,1,2,3,1,0,0,0,0,0,,4,2,1,5,348758,2,2001,1,0,1,2,4,4,5,2,IL,0,TR,1985,0,0,1,15
1156,120962862,422725,1,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/137.0.0.0 Safari/537.36",6/23/2025 10:28:11 am,6/23/2025 10:30:49 am,158,14,0,1,1,1,3,3,4,0,1,1,1,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0,3,2,1,1,1,0,0,0,,1,2,2,3,252291,1,1981,2,4,1,2,4,5,9,11,IL,0,0,0,2018,2011,2,2
1157,120963382,422732,2,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_5_0 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) CriOS/137.0.7151.107 Mobile/15E148 Safari/604.1",6/23/2025 10:28:49 am,6/23/2025 10:33:17 am,268,15,0,1,1,2,4,1,1,0,1,0,0,1,0,0,0,0,0,0,1,0,4,1,1,0,0,1,4,2,0,0,1,0,0,0,,1,1,2,4,275694,2,2004,1,0,1,2,2,3,3,2,IL,IL,IL,0,0,0,2,3
1158,120963224,422732,2,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/137.0.0.0 Mobile Safari/537.36",6/23/2025 10:29:07 am,6/23/2025 10:32:37 am,210,15,0,1,1,2,4,3,1,0,1,0,0,0,0,0,0,0,0,1,0,1,2,0,1,0,0,0,2,3,1,0,0,0,0,0,,1,3,2,4,314787,2,2001,2,0,1,3,4,1,8,3,IL,GB,IL,1975,0,0,1,3
1159,120955768,422735,1,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/137.0.0.0 Mobile Safari/537.36",6/23/2025 10:29:08 am,6/23/2025 10:32:06 am,178,14,0,1,1,1,1,3,1,0,1,1,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,1,2,2,0,0,0,0,1,0,,4,2,5,2,270737,2,1986,2,3,1,2,1,6,9,12,0,0,0,0,2019,2013,5,10
1160,120963140,422732,2,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/137.0.0.0 Mobile Safari/537.36",6/23/2025 10:29:44 am,6/23/2025 10:32:12 am,148,15,0,1,1,1,3,1,1,1,0,0,1,0,0,0,0,1,0,0,0,0,2,0,1,0,1,0,4,3,1,0,0,0,1,0,,2,2,4,4,336403,2,2005,1,0,1,2,6,4,5,12,IL,IL,IL,0,0,0,2,1
1161,120962698,422724,2,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_5 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.5 Mobile/15E148 Safari/604.1",6/23/2025 10:31:05 am,6/23/2025 10:35:01 am,236,14,0,1,1,2,2,3,1,1,0,0,0,1,0,0,0,0,0,0,0,1,3,0,0,0,1,0,1,2,1,0,1,0,1,0,,1,2,2,3,160669,1,1991,1,0,1,1,5,3,7,5,IL,IL,IL,0,0,0,2,2
1162,120963272,422732,2,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/137.0.0.0 Mobile Safari/537.36",6/23/2025 10:31:16 am,6/23/2025 10:33:26 am,130,14,0,1,1,2,4,1,2,0,0,0,0,1,0,0,0,0,1,0,0,1,3,0,1,0,0,1,2,3,1,0,0,0,0,0,,1,3,2,1,289626,2,2001,2,0,1,3,1,3,7,5,IL,IL,IL,0,0,0,2,15
1163,120962944,422725,2,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/137.0.0.0 Mobile Safari/537.36",6/23/2025 10:31:24 am,,,1,0,2,1,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,183139,1,1989,1,0,1,2,6,1,7,5,IL,MA,IL,0,0,0,2,1
1164,120963755,422734,2,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_5 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.5 Mobile/15E148 Safari/604.1",6/23/2025 10:31:45 am,6/23/2025 10:34:26 am,161,14,0,1,1,2,4,1,1,0,1,1,0,0,0,0,0,0,0,0,1,0,4,0,1,0,0,0,1,1,1,0,0,0,0,0,,2,1,2,4,352001,2,1995,2,1,1,2,3,2,7,5,IL,MA,98,1970,2024,2024,1,15
1165,120963571,422734,2,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_5 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.5 Mobile/15E148 Safari/604.1",6/23/2025 10:31:52 am,6/23/2025 10:36:16 am,264,14,0,1,1,2,4,1,1,0,0,1,1,0,0,1,0,0,0,0,0,0,3,0,1,0,0,0,3,3,1,0,0,0,0,0,,2,2,2,4,383538,2,1993,2,1,1,2,4,5,9,5,IL,IL,IL,0,2023,2023,1,15
1166,120963757,422734,2,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_3_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) CriOS/137.0.7151.107 Mobile/15E148 Safari/604.1",6/23/2025 10:32:10 am,6/23/2025 10:35:02 am,172,14,0,1,1,1,3,1,1,1,0,0,0,0,1,0,0,0,0,0,0,1,3,0,1,0,0,0,3,3,1,0,0,0,0,0,,4,1,2,3,154013,2,1993,2,1,1,2,3,6,5,5,IL,99,99,0,2022,2022,1,1
1167,120963222,422732,2,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_4_0 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) CriOS/137.0.7151.107 Mobile/15E148 Safari/604.1",6/23/2025 10:32:15 am,6/23/2025 10:35:00 am,165,15,0,1,1,2,2,3,2,0,1,0,0,0,0,0,0,0,0,0,1,1,5,0,1,0,0,0,3,3,1,0,0,0,0,0,,2,2,2,5,355826,2,2001,2,0,1,3,4,1,9,6,IL,MA,TN,1969,0,0,1,14
1168,120963238,422732,2,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) SamsungBrowser/28.0 Chrome/130.0.0.0 Mobile Safari/537.36",6/23/2025 10:32:15 am,6/23/2025 10:34:13 am,118,14,0,1,1,1,3,3,2,0,0,0,0,1,0,1,0,0,0,0,1,0,3,0,1,0,0,1,4,2,1,0,0,1,1,0,,3,2,4,2,348263,2,2001,2,0,1,3,3,3,8,5,IL,IL,IL,0,0,0,1,3
1169,120963758,422734,2,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_5_0 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) CriOS/137.0.7151.107 Mobile/15E148 Safari/604.1",6/23/2025 10:32:50 am,6/23/2025 10:39:24 am,394,14,0,1,1,1,1,1,1,0,1,0,1,0,0,0,0,0,0,1,0,0,5,0,0,0,0,1,2,3,1,0,0,0,0,0,,4,4,2,1,301368,2,1994,2,2,1,1,3,3,5,5,UA,UA,UA,1995,2022,2020,1,1
1170,120954710,422732,2,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_5 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.5 Mobile/15E148 Safari/604.1",6/23/2025 10:32:56 am,6/23/2025 10:34:48 am,112,14,0,1,1,1,1,3,2,0,0,1,1,0,0,1,0,0,0,0,0,0,4,0,0,0,0,1,3,1,1,0,0,0,1,0,,3,3,2,4,293286,2,2003,1,0,1,2,1,1,8,5,IL,IL,IL,0,2000,2000,1,1
1171,120962644,422724,2,Mozilla/5.0 (Android 15; Mobile; rv:139.0) Gecko/139.0 Firefox/139.0,6/23/2025 10:33:06 am,6/23/2025 10:40:38 am,452,14,0,1,1,1,3,3,2,0,0,0,0,0,0,1,0,1,0,1,0,0,4,0,1,0,1,0,4,3,1,0,0,0,1,0,,2,2,2,3,126388,1,1991,2,2,1,3,4,3,11,5,PA,IL,IL,1993,2023,2021,1,14
1172,120962991,422726,1,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/137.0.0.0 Safari/537.36",6/23/2025 10:33:08 am,,,1,0,2,1,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,344545,1,1978,2,3,1,1,4,5,7,12,IL,RO,FR,0,2013,2007,4,2
1173,120963195,422732,2,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/137.0.0.0 Mobile Safari/537.36",6/23/2025 10:33:30 am,6/23/2025 10:38:06 am,276,14,0,1,1,2,4,3,1,1,0,0,0,1,0,0,0,0,0,0,1,0,5,0,0,1,0,1,3,3,0,1,0,1,0,0,,1,2,2,4,368948,2,2004,1,0,1,1,4,1,7,5,0,0,0,0,0,0,1,15
1174,120963681,422734,2,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_5_0 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) CriOS/137.0.7151.107 Mobile/15E148 Safari/604.1",6/23/2025 10:33:49 am,6/23/2025 10:37:00 am,191,14,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,4,0,1,0,0,0,2,3,1,0,0,0,0,0,,3,2,2,3,345962,2,1993,2,1,1,3,4,3,7,5,IL,IL,IL,0,2023,2023,2,15
1175,120955109,422733,2,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_5 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.5 Mobile/15E148 Safari/604.1",6/23/2025 10:33:55 am,6/23/2025 10:35:40 am,105,14,0,1,1,2,4,1,2,0,1,0,0,1,0,1,0,0,0,0,0,0,4,1,1,0,0,1,3,3,1,0,1,1,1,0,,1,1,2,3,261683,2,1999,1,0,1,1,5,3,5,5,IL,MA,IL,0,0,0,1,1
1176,120962633,422724,1,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/137.0.0.0 Mobile Safari/537.36",6/23/2025 10:33:55 am,6/23/2025 10:37:06 am,191,14,0,1,1,2,4,1,2,0,0,1,0,0,0,0,1,0,0,1,0,0,3,1,1,0,0,1,3,3,1,0,0,0,0,0,,2,2,2,4,140768,1,1995,1,0,1,1,3,3,8,5,IL,IL,IL,0,0,0,2,2
1177,120964282,422735,2,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_5_0 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) CriOS/137.0.7151.107 Mobile/15E148 Safari/604.1",6/23/2025 10:34:07 am,6/23/2025 10:37:21 am,194,14,0,1,1,1,1,3,3,1,1,0,1,0,0,0,0,0,0,0,0,0,3,0,1,0,0,1,4,3,1,1,0,1,1,0,,3,3,5,3,260769,2,1982,2,3,1,2,3,6,5,5,IL,RO,IL,0,2014,2006,1,1
1178,120963611,422734,2,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/137.0.0.0 Mobile Safari/537.36",6/23/2025 10:34:15 am,6/23/2025 10:37:32 am,197,14,0,1,1,1,3,1,1,0,0,1,1,0,0,0,0,0,1,0,0,0,4,1,1,0,0,1,4,3,1,1,1,1,0,0,,2,2,2,1,334497,2,1991,2,0,1,2,4,3,9,5,IL,MA,IL,1964,0,0,0,1
1179,120963570,422734,2,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) SamsungBrowser/28.0 Chrome/130.0.0.0 Mobile Safari/537.36",6/23/2025 10:34:33 am,,,5,0,4,1,1,3,3,1,1,1,0,0,0,0,0,0,0,0,0,1,0,,,,,,,,,,,,,,,,,,,,328314,2,1995,2,0,1,1,1,2,8,5,AZ,AZ,AZ,1998,0,0,1,15
1180,120962868,422725,2,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/137.0.0.0 Mobile Safari/537.36",6/23/2025 10:34:50 am,6/23/2025 10:36:41 am,111,14,0,1,1,2,4,3,2,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,3,2,0,0,0,1,0,0,,1,1,2,3,329741,1,1984,2,2,1,1,4,5,8,5,IL,IL,IL,0,2017,1984,5,10
1181,120963997,422735,2,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_5 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.5 Mobile/15E148 Safari/604.1",6/23/2025 10:35:03 am,6/23/2025 10:43:49 am,526,14,0,1,1,2,2,1,2,0,1,0,1,0,0,1,0,0,0,0,0,0,5,1,1,0,0,1,4,1,1,0,0,0,0,0,,4,2,2,5,72326,2,1986,2,2,1,1,4,3,3,5,IL,IL,IL,0,2019,2016,3,4
1182,120963690,422734,2,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/137.0.0.0 Mobile Safari/537.36",6/23/2025 10:35:20 am,,,1,0,2,1,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,148636,2,1992,2,0,1,1,5,5,7,12,IL,IL,AR,0,0,0,4,2
1183,120963239,422732,2,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) SamsungBrowser/28.0 Chrome/130.0.0.0 Mobile Safari/537.36",6/23/2025 10:35:35 am,6/23/2025 10:39:08 am,213,15,0,1,1,2,4,3,1,0,0,0,1,0,0,0,0,0,0,1,1,0,4,0,1,0,0,0,3,3,1,0,0,0,0,0,,2,1,2,5,255074,2,2002,1,0,1,1,4,1,7,2,IL,IL,IL,0,0,0,3,2
1184,120954651,422732,2,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) SamsungBrowser/28.0 Chrome/130.0.0.0 Mobile Safari/537.36",6/23/2025 10:35:59 am,6/23/2025 10:39:34 am,215,14,0,1,1,2,4,1,1,0,0,0,1,0,0,0,0,0,0,0,1,1,3,1,1,0,0,1,3,3,1,0,0,0,1,0,,2,1,2,5,354051,2,2001,1,0,1,1,4,4,5,5,IL,IL,IL,0,0,0,4,2
1185,120962833,422724,1,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/135.0.0.0 Safari/537.36",6/23/2025 10:37:06 am,6/23/2025 10:40:46 am,220,14,0,1,1,2,4,3,1,0,1,0,0,1,0,1,0,0,0,0,0,0,5,1,1,1,0,1,2,2,1,0,0,0,0,0,,2,2,2,2,207589,1,1993,1,0,1,3,1,2,7,5,IL,IL,IL,0,0,0,1,1
1186,120962090,422722,2,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/137.0.0.0 Mobile Safari/537.36",6/23/2025 10:37:43 am,6/23/2025 10:42:21 am,278,14,0,1,1,2,4,3,1,0,0,1,1,0,0,0,1,0,0,0,0,0,3,0,0,0,0,1,2,2,0,0,1,0,0,0,,2,2,2,4,369246,1,2002,1,0,1,1,4,3,5,5,IL,US,IL,1975,0,0,3,4
1187,120963619,422734,2,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_5_0 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) CriOS/137.0.7151.107 Mobile/15E148 Safari/604.1",6/23/2025 10:38:26 am,6/23/2025 10:50:40 am,734,14,0,1,1,2,4,1,4,0,0,0,0,1,0,0,0,0,0,0,1,1,4,0,1,0,0,1,2,3,0,0,1,0,0,0,,2,2,2,4,332948,2,1993,1,0,1,2,5,3,9,5,IL,IL,IL,0,0,0,2,2
1188,120963806,422735,2,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/137.0.0.0 Mobile Safari/537.36",6/23/2025 10:38:38 am,,,1,0,2,1,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,330210,2,1987,2,2,1,1,3,3,11,5,RU,RU,RU,1993,2022,2017,1,7
1189,120963200,422732,2,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) SamsungBrowser/28.0 Chrome/130.0.0.0 Mobile Safari/537.36",6/23/2025 10:39:05 am,6/23/2025 10:42:19 am,194,14,0,1,1,2,4,3,2,1,0,0,0,1,0,0,0,0,0,0,0,1,4,0,1,0,0,1,3,3,0,1,0,0,0,0,,2,2,2,5,360616,2,2002,1,0,1,2,4,9,5,5,IL,IL,IL,0,0,0,2,2
1190,120963761,422734,2,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/137.0.0.0 Mobile Safari/537.36",6/23/2025 10:39:11 am,6/23/2025 10:41:54 am,163,14,0,1,1,1,1,1,2,0,0,1,1,0,1,0,0,0,0,0,0,0,2,0,0,0,0,1,3,1,0,1,0,0,0,0,,4,2,2,4,196836,2,1993,2,0,1,2,1,2,5,5,IL,DZ,BE,0,0,0,4,2
1191,120963227,422732,2,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_5 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.5 Mobile/15E148 Safari/604.1",6/23/2025 10:39:34 am,6/23/2025 10:42:50 am,196,14,0,1,1,2,4,1,1,0,0,0,1,0,0,1,0,0,0,0,0,1,3,0,1,0,0,1,3,2,0,0,1,0,1,0,,2,2,2,5,358894,2,2002,1,0,1,1,4,3,6,8,IL,IL,IL,0,0,0,4,10
1192,120954698,422732,2,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_5 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.5 Mobile/15E148 Safari/604.1",6/23/2025 10:39:37 am,6/23/2025 10:42:39 am,182,14,0,1,1,2,4,1,2,1,0,0,0,0,0,0,0,0,0,0,1,1,3,0,1,0,0,0,1,2,1,0,0,1,0,0,,1,2,1,4,353968,2,2001,2,0,1,3,1,1,8,5,IL,IL,FI,0,0,0,1,5
1193,120963862,422735,2,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/137.0.0.0 Mobile Safari/537.36",6/23/2025 10:40:39 am,,,1,0,2,1,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61379,2,1984,2,2,1,1,5,6,9,5,IL,PL,LV,0,2019,2016,4,10
1194,120963236,422732,2,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/137.0.0.0 Mobile Safari/537.36",6/23/2025 10:40:46 am,,,1,0,2,1,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,339971,2,2004,1,0,1,1,4,6,5,2,IL,IL,IL,0,0,0,4,2
1195,120963231,422732,2,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/137.0.0.0 Mobile Safari/537.36",6/23/2025 10:41:19 am,,,1,0,2,1,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,383593,2,2005,1,0,1,3,1,9,5,7,IL,IL,IL,0,0,0,1,16
1196,120962941,422725,2,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/137.0.0.0 Mobile Safari/537.36",6/23/2025 10:41:51 am,6/23/2025 10:45:15 am,204,19,0,1,1,1,3,3,2,0,0,1,0,0,0,1,0,0,1,0,0,0,2,1,1,0,0,0,2,3,0,1,0,1,0,0,,2,2,2,5,156774,1,1985,2,2,1,1,3,3,7,5,RU,99,99,1994,2019,2015,2,14
1197,120929594,422735,1,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/137.0.0.0 Safari/537.36",6/23/2025 10:42:20 am,6/23/2025 10:45:09 am,169,14,0,1,1,2,4,1,1,0,0,0,0,0,0,0,0,1,0,0,1,1,3,1,1,0,0,0,1,3,1,0,0,0,1,0,,2,3,2,1,124637,2,1990,3,0,1,1,4,4,9,11,IL,GE,GE,0,0,0,2,15
1198,120963173,422732,2,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_5 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.5 Mobile/15E148 Safari/604.1",6/23/2025 10:43:11 am,,,0,0,4,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346275,2,2001,2,3,1,1,6,6,9,5,IL,0,0,0,2001,1992,3,2
1199,120964210,422735,2,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/137.0.0.0 Mobile Safari/537.36",6/23/2025 10:43:12 am,,,4,0,4,1,1,4,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,238946,2,1981,2,5,1,2,6,3,5,14,IL,IL,IL,0,2020,2009,1,3
1200,120945196,422733,2,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/137.0.0.0 Mobile Safari/537.36",6/23/2025 10:43:13 am,6/23/2025 10:46:28 am,195,14,0,1,1,2,4,1,2,0,1,0,0,0,0,1,0,0,0,1,0,0,3,0,1,0,0,0,3,3,1,0,0,0,0,0,,2,2,5,5,140689,2,1996,2,2,1,3,7,1,11,5,IL,US,IL,0,2023,2023,2,3
1201,120963808,422735,2,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/137.0.0.0 Mobile Safari/537.36",6/23/2025 10:43:23 am,6/23/2025 10:47:37 am,254,14,0,1,1,1,3,1,3,1,0,0,1,0,0,0,0,0,1,0,0,0,4,0,1,0,0,0,4,3,1,0,0,0,0,0,,2,2,2,5,349786,2,1981,2,3,1,1,4,4,9,5,MD,MD,MD,1989,2022,2012,2,2
1202,120963876,422735,2,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) SamsungBrowser/28.0 Chrome/130.0.0.0 Mobile Safari/537.36",6/23/2025 10:43:41 am,6/23/2025 10:46:32 am,171,17,0,1,1,1,3,1,2,0,1,0,1,0,0,1,0,0,0,0,0,0,4,1,0,1,1,0,4,1,1,0,0,0,0,0,,2,2,2,4,81243,2,1984,2,3,1,2,5,5,11,5,IL,IL,IL,0,2023,2013,3,4
1203,120963831,422735,2,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) SamsungBrowser/28.0 Chrome/130.0.0.0 Mobile Safari/537.36",6/23/2025 10:43:53 am,6/23/2025 10:49:41 am,348,14,0,1,1,1,3,3,1,0,1,0,1,0,0,0,0,0,1,0,0,0,3,0,1,0,0,1,4,2,0,0,0,1,0,0,,2,2,5,5,62955,2,1986,1,0,1,3,5,4,12,5,US,IL,IL,1993,,2016,4,4
